circRNAs	Normal1_count	Normal2_count	Normal3_count	Tumor1_count	Tumor2_count	Tumor3_count
novel_circ_023869	0.912767486	2.185232268	0	26.0841589	0	0
novel_circ_023870	1.825534972	1.092616134	0	2.60841589	0	0
novel_circ_023872	20.08088469	3.82415647	43.0152434	0	0	0
novel_circ_023873	107.7065634	25.13017109	40.81738424	29.99678273	0	0
novel_circ_023874	8.214907375	5.463080671	6.593577455	19.56311917	0	0
novel_circ_023875	186.2045672	120.1877748	168.9211748	143.4628739	0	78.31889618
novel_circ_023881	0	9.28723714	10.361336	7.825247669	0	0
novel_circ_023889	6.389372403	1.638924201	1.883879273	0	0	0
novel_circ_023891	4.56383743	1.638924201	0	2.60841589	0	0
novel_circ_023901	59.3298866	22.94493882	31.084008	0	0	0
novel_circ_023902	115.9214707	36.05633243	44.58514279	0	0	0
novel_circ_023903	9.127674861	8.740929073	8.163476849	0	0	0
novel_circ_023904	10.95320983	10.37985327	10.04735612	0	0	0
novel_circ_023905	20.99365218	10.92616134	29.20012873	0	0	0
novel_circ_023913	3.651069944	2.185232268	9.105416485	0	0	0
novel_circ_023916	2.738302458	1.092616134	2.825818909	0	0	0
novel_circ_023921	2.738302458	4.916772604	0	3.912623834	0	0
novel_circ_023923	50.20221173	25.67647915	35.4797263	0	0	0
novel_circ_023924	42.90007185	26.22278722	11.61725552	20.86732712	7.736559969	0
novel_circ_023925	12.77874481	12.56508554	48.35290134	0	0	22.6254589
novel_circ_023926	14.60427978	8.194621006	7.221537212	3.912623834	0	0
novel_circ_023931	7.302139889	17.48185815	3.139798788	0	0	0
novel_circ_023933	1.825534972	5.463080671	16.3269537	0	0	0
novel_circ_023935	1224.933966	1137.413396	746.016192	829.4762529	410.0376784	285.4288661
novel_circ_023936	10.95320983	15.84293395	6.279597576	2.60841589	0	0
novel_circ_023937	4.56383743	9.28723714	0	3.912623834	0	0
novel_circ_023938	10.95320983	4.916772604	3.139798788	3.912623834	0	0
novel_circ_023939	13.69151229	9.833545207	0	10.43366356	0	0
novel_circ_023940	68.45756146	48.0751099	0	10.43366356	0	0
novel_circ_023944	51.11497922	68.83481645	40.50340437	13.04207945	0	130.5314936
novel_circ_023948	17.34258224	41.5194131	42.38728364	15.65049534	0	0
novel_circ_023949	3.651069944	5.463080671	0	1.304207945	0	0
novel_circ_023950	148.7811002	93.41867947	97.33376243	67.81881313	7.736559969	0
novel_circ_023962	0	1.092616134	4.081738424	15.65049534	0	0
novel_circ_023976	7.302139889	2.731540335	0	33.90940656	0	0
novel_circ_023985	2.738302458	3.277848402	0	7.825247669	7.736559969	0
novel_circ_023992	1.825534972	2.185232268	5.651637818	0	0	0
novel_circ_023995	11.86597732	4.916772604	7.535517091	11.7378715	0	0
novel_circ_023998	9.127674861	5.463080671	21.97859152	0	0	0
novel_circ_024000	5.476604917	0.546308067	0	20.86732712	0	0
novel_circ_024011	5.476604917	0.546308067	2.51183903	0	0	0
novel_circ_024017	0	13.65770168	35.16574643	0	0	140.1038032
novel_circ_024018	31.03409453	48.62141797	39.24748485	49.5599019	0	0
novel_circ_024021	0	6.009388738	8.163476849	0	0	37.41902818
novel_circ_024025	8.214907375	3.277848402	10.04735612	0	0	0
novel_circ_024026	13.69151229	13.11139361	10.04735612	0	0	0
novel_circ_024035	16.42981475	6.555696805	0	18.25891123	0	0
novel_circ_024036	15.51704726	7.648312939	1.255919515	0	0	0
novel_circ_024042	6.389372403	2.185232268	0	26.0841589	0	81.79973601
novel_circ_024053	6.389372403	5.463080671	8.791436606	0	0	0
novel_circ_024054	4.56383743	4.916772604	3.453778667	5.216831779	0	62.65511695
novel_circ_024055	21.90641967	3.277848402	11.93123539	40.43044629	0	0
novel_circ_024060	5.476604917	2.185232268	0	2.60841589	0	0
novel_circ_024061	37.42346693	20.75970655	11.30327564	19.56311917	0	0
novel_circ_024070	0.912767486	0.546308067	0	11.7378715	0	0
novel_circ_024075	3.651069944	2.731540335	14.44307442	0	0	0
novel_circ_024090	10.95320983	2.185232268	9.733376243	0	0	0
novel_circ_024093	55.67881665	10.92616134	12.55919515	5.216831779	0	0
novel_circ_024094	32.8596295	22.94493882	54.31851903	7.825247669	0	0
novel_circ_024113	8.214907375	11.47246941	0	10.43366356	0	0
novel_circ_024126	64.80649151	80.30728586	129.3597101	28.69257478	42.55107983	66.13595678
novel_circ_024127	270.1791759	200.4950606	183.0502693	40.43044629	0	37.41902818
novel_circ_024133	8.214907375	2.185232268	6.907557334	0	0	0
novel_circ_024136	10.95320983	3.82415647	7.221537212	0	0	0
novel_circ_024137	3.651069944	8.740929073	27.94420921	0	0	17.40419915
novel_circ_024142	57.50435162	20.21339848	22.92053115	14.34628739	0	0
novel_circ_024146	20.99365218	22.39863075	13.50113479	22.17153506	0	0
novel_circ_024149	25.55748961	28.95432756	18.52481285	0	0	0
novel_circ_024150	10.04044235	3.277848402	0	10.43366356	0	0
novel_circ_024161	23.73195464	28.40801949	20.722672	1.304207945	0	0
novel_circ_024171	14.60427978	28.40801949	24.80441043	13.04207945	0	0
novel_circ_024172	0	0.546308067	6.907557334	1.304207945	0	0
novel_circ_024183	47.46390928	28.40801949	17.89685309	0	0	0
novel_circ_024188	166.1236825	36.60264049	24.49043055	87.3819323	0	0
novel_circ_024195	1.825534972	2.731540335	5.33765794	0	0	0
novel_circ_024197	8.214907375	8.740929073	2.825818909	0	0	0
novel_circ_024200	0.912767486	0.546308067	8.791436606	0	0	0
novel_circ_024201	0.912767486	3.277848402	10.67531588	1.304207945	0	0
novel_circ_024202	1.825534972	0.546308067	8.163476849	0	0	0
novel_circ_024204	30.12132704	29.50063562	19.46675249	6.521039724	0	0
novel_circ_024206	8.214907375	0.546308067	0	14.34628739	0	0
novel_circ_024208	15.51704726	1.092616134	0	5.216831779	0	0
novel_circ_024223	20.08088469	6.009388738	0	3.912623834	0	0
novel_circ_024225	17.34258224	8.194621006	30.77002812	3.912623834	0	0
novel_circ_024228	27.38302458	8.194621006	1.883879273	7.825247669	0	0
novel_circ_024234	11.86597732	2.185232268	0	5.216831779	0	0
novel_circ_024236	12.77874481	3.277848402	0	9.129455613	0	0
novel_circ_024247	29.20855955	18.02816621	9.105416485	14.34628739	0	0
novel_circ_024249	93.10228358	62.82542771	22.92053115	36.51782245	7.736559969	0
novel_circ_024250	5.476604917	2.185232268	0	7.825247669	0	0
novel_circ_024252	26.4702571	10.37985327	46.46902206	3.912623834	0	0
novel_circ_024258	9.127674861	7.102004872	3.139798788	36.51782245	0	115.7379244
novel_circ_024260	11.86597732	27.31540335	0	9.129455613	0	0
novel_circ_024261	0.912767486	3.82415647	10.04735612	2.60841589	0	0
novel_circ_024262	6.389372403	7.648312939	21.97859152	0	0	0
novel_circ_024263	25.55748961	3.277848402	0	20.86732712	0	0
novel_circ_024271	54.76604917	12.01877748	9.733376243	0	0	0
novel_circ_024275	2.738302458	9.28723714	0.941939636	0	0	0
novel_circ_024295	5.476604917	6.009388738	0	39.12623834	0	0
novel_circ_024296	2.738302458	1.092616134	0	5.216831779	0	0
novel_circ_024303	1.825534972	6.555696805	14.12909455	43.03886218	0	0
novel_circ_024304	38.33623442	18.02816621	5.965617697	13.04207945	0	0
novel_circ_024305	80.32353878	16.93555008	4.081738424	75.6440608	0	0
novel_circ_024321	8.214907375	4.370464537	8.477456728	0	0	0
novel_circ_024322	136.9151229	177.5501218	99.53162158	219.1069347	0	261.0629873
novel_circ_024328	1.825534972	1.638924201	0	5.216831779	15.47311994	0
novel_circ_024332	48.37667676	28.40801949	5.651637818	0	0	0
novel_circ_024334	4.56383743	1.638924201	0	2.60841589	0	0
novel_circ_024338	6.389372403	33.32479209	9.733376243	40.43044629	0	0
novel_circ_024339	123.2236106	67.74220032	16.64093358	9.129455613	0	0
novel_circ_024341	5.476604917	7.102004872	2.51183903	0	0	0
novel_circ_024343	11.86597732	0	2.51183903	15.65049534	0	0
novel_circ_024356	7.302139889	4.370464537	0	7.825247669	0	0
novel_circ_024357	24.64472212	12.56508554	3.453778667	33.90940656	0	0
novel_circ_024365	21.90641967	4.916772604	0	6.521039724	0	0
novel_circ_024369	94.01505107	45.34356957	31.71196776	70.42722902	0	0
novel_circ_024370	3.651069944	4.370464537	3.139798788	2.60841589	0	0
novel_circ_024371	6.389372403	6.555696805	0	15.65049534	0	0
novel_circ_024379	3.651069944	2.731540335	0	20.86732712	0	0
novel_circ_024380	95.84058604	40.42679696	27.31624946	15.65049534	73.49731971	0
novel_circ_024384	17.34258224	6.555696805	9.733376243	0	0	0
novel_circ_024387	15.51704726	51.35295831	60.59811661	13.04207945	0	0
novel_circ_024388	30.12132704	21.85232268	54.00453915	7.825247669	0	0
novel_circ_024389	109.5320983	103.7985327	198.4352834	40.43044629	131.5215195	39.15944809
novel_circ_024394	1.825534972	2.185232268	2.197859152	0	0	0
novel_circ_024399	174.3385898	125.1045474	85.40252703	45.64727807	0	0
novel_circ_024400	31.03409453	34.96371629	9.105416485	5.216831779	0	0
novel_circ_024411	155.1704726	87.40929073	5.023678061	59.99356546	0	0
novel_circ_024430	1.825534972	4.370464537	7.535517091	0	0	0
novel_circ_024440	90.36398112	14.20400974	0	46.95148601	0	0
novel_circ_024442	94.92781855	55.72342284	22.2925714	15.65049534	23.20967991	0
novel_circ_024443	17.34258224	9.28723714	3.453778667	10.43366356	19.34139992	0
novel_circ_024444	10.95320983	4.370464537	0	7.825247669	0	0
novel_circ_024464	108.6193308	57.90865511	6.593577455	0	0	0
novel_circ_024477	37.42346693	68.28850838	182.7362895	9.129455613	7.736559969	20.01482902
novel_circ_024488	29.20855955	16.93555008	11.61725552	14.34628739	3.868279985	0
novel_circ_024489	491.981675	372.0357937	95.13590328	57.38514957	0	12.18293941
novel_circ_024491	6.389372403	10.37985327	1.569899394	1.304207945	0	0
novel_circ_024500	2.738302458	1.092616134	7.84949697	0	0	0
novel_circ_024503	5.476604917	1.092616134	15.69899394	0	0	0
novel_circ_024521	10.95320983	1.638924201	8.163476849	0	0	0
novel_circ_024525	20.08088469	8.740929073	9.419396364	0	0	0
novel_circ_024532	0.912767486	2.731540335	9.419396364	0	0	0
novel_circ_024534	14.60427978	14.20400974	18.52481285	0	0	0
novel_circ_024537	3.651069944	1.638924201	4.081738424	0	0	0
novel_circ_024538	49.28944425	31.68586789	7.535517091	44.34307012	0	0
novel_circ_024540	18.25534972	6.555696805	12.87317503	0	0	0
novel_circ_024559	2.738302458	8.194621006	0	14.34628739	0	0
novel_circ_024566	9.127674861	7.648312939	4.395718303	0	15.47311994	0
novel_circ_024567	12.77874481	9.833545207	5.965617697	0	0	0
novel_circ_024568	0.912767486	2.731540335	13.50113479	0	0	0
novel_circ_024575	10.95320983	1.092616134	0	24.77995095	0	35.67860826
novel_circ_024576	3.651069944	1.092616134	0	15.65049534	0	0
novel_circ_024585	0.912767486	6.009388738	4.395718303	0	0	0
novel_circ_024595	5.476604917	6.555696805	1.883879273	0	0	0
novel_circ_024596	3.651069944	0.546308067	5.965617697	0	0	0
novel_circ_024608	21.90641967	13.11139361	16.64093358	59.99356546	0	0
novel_circ_024623	1.825534972	2.731540335	0	10.43366356	0	0
novel_circ_024627	25.55748961	21.85232268	2.197859152	3.912623834	0	0
novel_circ_024632	882.646159	527.1872847	503.9377055	462.9938204	54.15591979	0
novel_circ_024633	93.10228358	38.78787276	32.96788727	67.81881313	0	0
novel_circ_024634	382.4495767	111.9931538	85.08854716	74.33985285	0	0
novel_circ_024635	52.94051419	14.75031781	0	22.17153506	0	0
novel_circ_024636	170.6875199	38.78787276	5.023678061	19.56311917	0	0
novel_circ_024645	0.912767486	3.277848402	5.651637818	0	0	0
novel_circ_024656	90.36398112	122.373007	53.06259952	0	0	0
novel_circ_024658	118.6597732	107.0763811	88.54232582	9.129455613	38.68279985	0
novel_circ_024659	146.0427978	120.1877748	68.44761358	15.65049534	3.868279985	0
novel_circ_024667	13.69151229	7.648312939	12.24521527	0	0	0
novel_circ_024668	20.08088469	16.38924201	27.31624946	0	0	0
novel_circ_024669	3.651069944	4.370464537	5.965617697	7.825247669	0	0
novel_circ_024671	8.214907375	13.65770168	28.57216897	0	0	0.870209958
novel_circ_024675	3.651069944	2.185232268	10.67531588	0	0	0
novel_circ_024678	59.3298866	32.23217596	42.38728364	2.60841589	0	0
novel_circ_024684	13.69151229	1.092616134	0	19.56311917	0	0
novel_circ_024692	3.651069944	1.092616134	12.24521527	9.129455613	0	0
novel_circ_024697	6.389372403	12.01877748	5.33765794	0	143.1263594	26.10629873
novel_circ_024699	0	4.370464537	0.313979879	16.95470328	0	0
novel_circ_024706	0.912767486	0.546308067	0	6.521039724	0	0
novel_circ_024718	47.46390928	62.82542771	14.44307442	61.2977734	85.10215966	100.9443551
novel_circ_024735	16.42981475	2.185232268	0	5.216831779	0	0
novel_circ_024736	0	1.638924201	7.84949697	13.04207945	0	0
novel_circ_024738	9.127674861	8.194621006	8.791436606	5.216831779	0	0
novel_circ_024741	0	1.092616134	9.733376243	0	54.15591979	0
novel_circ_024744	0	4.370464537	0	2.60841589	42.55107983	0
novel_circ_024752	5.476604917	8.740929073	14.44307442	2.60841589	0	62.65511695
novel_circ_024765	0	4.370464537	0	10.43366356	88.97043965	0
novel_circ_024777	24.64472212	20.75970655	19.78073236	50.86410985	46.41935982	0
novel_circ_024781	4.56383743	4.370464537	0	9.129455613	0	0
novel_circ_024782	31.94686201	33.87110016	0	46.95148601	81.23387968	0
novel_circ_024786	6.389372403	2.185232268	3.139798788	0	0	0
novel_circ_024808	11.86597732	7.648312939	0	23.47574301	0	0
novel_circ_024811	7.302139889	2.731540335	0	18.25891123	0	0
novel_circ_024812	14.60427978	2.185232268	4.395718303	0	0	0
novel_circ_024813	33.77239699	7.102004872	0	27.38836684	23.20967991	0
novel_circ_024825	8.214907375	6.555696805	9.419396364	3.912623834	0	0
novel_circ_024826	6.389372403	1.638924201	0	5.216831779	0	0
novel_circ_024830	16.42981475	4.916772604	0	5.216831779	0	0
novel_circ_024833	2.738302458	10.92616134	0	5.216831779	0	0
novel_circ_024834	91.27674861	98.33545207	23.86247079	160.4175772	0	0
novel_circ_024845	55.67881665	101.0669924	178.0265913	36.51782245	30.94623988	142.714433
novel_circ_024849	56.59158414	25.13017109	38.61952509	19.56311917	201.1505592	0
novel_circ_024850	0.912767486	0	7.221537212	2.60841589	0	0
novel_circ_024853	71.19586391	28.95432756	6.279597576	31.30099067	0	0
novel_circ_024860	3.651069944	7.102004872	0	26.0841589	0	0
novel_circ_024868	1.825534972	3.277848402	0	0	27.07795989	0
novel_circ_024881	7.302139889	21.30601462	12.24521527	53.47252573	27.07795989	0
novel_circ_024884	20.99365218	16.38924201	5.651637818	0	0	0
novel_circ_024885	5.476604917	3.277848402	0	37.8220304	0	0
novel_circ_024894	12.77874481	26.76909529	2.51183903	0	116.0483995	0
novel_circ_024898	0.912767486	4.370464537	0	13.04207945	0	0
novel_circ_024899	0.912767486	4.916772604	0	13.04207945	0	0
novel_circ_024902	5.476604917	9.833545207	33.59584703	19.56311917	46.41935982	0
novel_circ_024903	1.825534972	1.092616134	17.26889333	0	0	0
novel_circ_024906	36.51069944	7.102004872	29.20012873	0	0	0
novel_circ_024916	0.912767486	0.546308067	10.04735612	0	0	0
novel_circ_024922	9.127674861	9.833545207	0	6.521039724	23.20967991	0
novel_circ_024927	54.76604917	21.30601462	16.64093358	15.65049534	7.736559969	15.66377924
novel_circ_024948	79.41077129	43.1583373	81.00680873	61.2977734	0	72.22742648
novel_circ_024950	0	2.185232268	5.33765794	10.43366356	0	0
novel_circ_024956	1.825534972	0.546308067	0	5.216831779	0	0
novel_circ_024957	122.3108431	29.50063562	35.16574643	35.21361451	30.94623988	0
novel_circ_024958	0.912767486	3.277848402	1.255919515	0	11.60483995	0
novel_circ_024972	5.476604917	1.638924201	3.139798788	6.521039724	0	0
novel_circ_024978	9.127674861	1.638924201	11.30327564	0	0	0
novel_circ_024983	9.127674861	1.638924201	6.279597576	0	0	0
novel_circ_024985	0.912767486	4.916772604	10.98929576	0	0	0
novel_circ_024986	3.651069944	5.463080671	13.18715491	0	0	0
novel_circ_024988	7.302139889	11.47246941	2.51183903	1.304207945	0	0
novel_circ_024991	4.56383743	7.648312939	2.51183903	0	0	0
novel_circ_024992	140.5661929	102.1596085	44.58514279	0	0	0
novel_circ_024993	6.389372403	0.546308067	0.941939636	0	0	0
novel_circ_024995	5.476604917	0.546308067	1.255919515	0	0	0
novel_circ_024996	15.51704726	25.67647915	44.89912267	10.43366356	58.02419977	8.702099576
novel_circ_024997	9.127674861	16.93555008	54.94647879	16.95470328	15.47311994	0
novel_circ_025001	0	7.648312939	12.24521527	0	0	30.45734851
novel_circ_025008	0.912767486	1.092616134	0	11.7378715	0	0
novel_circ_025029	5.476604917	3.277848402	0	13.04207945	0	0
novel_circ_025038	11.86597732	8.740929073	0	16.95470328	42.55107983	0
novel_circ_025042	75.75970135	53.53819057	10.361336	32.60519862	0	0
novel_circ_025048	12.77874481	2.731540335	0	0	23.20967991	0
novel_circ_025058	12.77874481	2.185232268	4.709698182	0	0	0
novel_circ_025059	6.389372403	1.092616134	0	5.216831779	0	0
novel_circ_025060	0	1.092616134	5.023678061	0	0	52.21259745
novel_circ_025062	13.69151229	24.03755495	23.23451103	23.47574301	0	0
novel_circ_025065	37.42346693	21.30601462	6.907557334	5.216831779	58.02419977	0
novel_circ_025066	6.389372403	12.01877748	13.18715491	0	0	0
novel_circ_025067	2.738302458	2.731540335	0	0	23.20967991	0
novel_circ_025071	67.54479397	78.66836166	32.02594764	63.90618929	69.62903972	53.08280741
novel_circ_025072	5.476604917	0.546308067	0	7.825247669	0	0
novel_circ_025073	13.69151229	10.92616134	0	67.81881313	77.36559969	0
novel_circ_025077	19.16811721	6.555696805	2.197859152	6.521039724	7.736559969	20.88503898
novel_circ_025082	28.29579207	9.28723714	0	48.25569396	177.9408793	0
novel_circ_025086	89.45121364	80.85359393	14.44307442	70.42722902	7.736559969	0
novel_circ_025094	28.29579207	24.58386302	52.43463976	5.216831779	0	0
novel_circ_025096	73.93416637	31.68586789	15.38501406	37.8220304	0	0
novel_circ_025107	0.912767486	9.28723714	12.55919515	0	3.868279985	0
novel_circ_025118	0.912767486	3.82415647	0.941939636	0	0	0
novel_circ_025119	7.302139889	2.185232268	5.023678061	0	0	0
novel_circ_025126	0	8.194621006	11.30327564	0	54.15591979	0
novel_circ_025127	43.81283933	28.95432756	1.255919515	13.04207945	0	50.47217754
novel_circ_025140	7.302139889	1.638924201	0	0	92.83871963	0
novel_circ_025142	5.476604917	1.638924201	0	15.65049534	0	0
novel_circ_025143	34.68516447	24.03755495	6.907557334	0	30.94623988	0
novel_circ_025144	308.5154103	215.7916865	33.59584703	122.5955468	235.9650791	0
novel_circ_025151	13.69151229	12.56508554	0	0	88.97043965	0
novel_circ_025152	240.9706163	258.4037157	211.3084584	131.7250024	96.70699962	0
novel_circ_025154	6.389372403	9.833545207	0	26.0841589	0	0
novel_circ_025155	11.86597732	45.34356957	7.221537212	48.25569396	15.47311994	0
novel_circ_025170	0	3.82415647	0	18.25891123	0	28.7169286
novel_circ_025175	12.77874481	10.37985327	0	3.912623834	27.07795989	0
novel_circ_025178	10.04044235	1.092616134	0	5.216831779	0	0
novel_circ_025180	0	1.092616134	0	2.60841589	30.94623988	0
novel_circ_025193	9.127674861	2.731540335	0	52.16831779	0	0
novel_circ_025195	43.81283933	63.91804385	11.30327564	58.68935751	15.47311994	173.1717816
novel_circ_025202	4.56383743	8.740929073	8.163476849	0	0	0
novel_circ_025203	4.56383743	4.370464537	0	6.521039724	0	0
novel_circ_025212	0.912767486	8.194621006	0	46.95148601	0	0
novel_circ_025218	4.56383743	0	2.197859152	10.43366356	0	0
novel_circ_025228	0	0.546308067	0	5.216831779	3.868279985	0
novel_circ_025243	5.476604917	1.092616134	0	2.60841589	0	0
novel_circ_025249	5.476604917	1.638924201	5.023678061	0	0	0
novel_circ_025250	9.127674861	4.916772604	1.883879273	0	0	0
novel_circ_025251	5.476604917	9.833545207	6.907557334	6.521039724	0	0
novel_circ_025252	5.476604917	6.555696805	4.709698182	28.69257478	3.868279985	0
novel_circ_025253	16.42981475	3.277848402	0	5.216831779	0	0
novel_circ_025256	0	2.185232268	0.627959758	7.825247669	0	0
novel_circ_025266	134.1768205	80.85359393	0	176.0680725	96.70699962	49.60196758
novel_circ_025267	8.214907375	0.546308067	21.66461164	0	0	0
novel_circ_025270	11.86597732	6.555696805	0	0	0	41.77007796
novel_circ_025272	1.825534972	10.37985327	6.279597576	14.34628739	0	40.02965805
novel_circ_025274	21.90641967	14.20400974	2.197859152	0	0	0
novel_circ_025279	20.99365218	6.009388738	5.023678061	13.04207945	0	0
novel_circ_025284	25.55748961	12.01877748	2.51183903	1.304207945	7.736559969	0
novel_circ_025285	656.2798225	421.7498278	536.277633	1060.321059	1052.172156	923.292765
novel_circ_025297	8.214907375	3.277848402	0	0	27.07795989	0
novel_circ_025299	1.825534972	2.185232268	0	7.825247669	0	0
novel_circ_025302	27.38302458	3.82415647	0	172.1554487	0	0
novel_circ_025304	1.825534972	0.546308067	0	10.43366356	0	0
novel_circ_025306	3.651069944	5.463080671	0	7.825247669	50.2876398	0
novel_circ_025319	18.25534972	38.2415647	4.395718303	28.69257478	23.20967991	72.22742648
novel_circ_025320	281.1323857	232.1809285	39.24748485	220.4111427	247.569919	26.97650868
novel_circ_025322	21.90641967	13.65770168	2.825818909	15.65049534	0	0
novel_circ_025323	3.651069944	1.092616134	2.825818909	5.216831779	0	0
novel_circ_025324	376.9729718	558.8731526	156.9899394	160.4175772	1674.965233	12.18293941
novel_circ_025325	2.738302458	3.277848402	8.163476849	0	27.07795989	0
novel_circ_025326	5.476604917	1.092616134	0	16.95470328	0	0
novel_circ_025343	2.738302458	0.546308067	5.33765794	0	0	0
novel_circ_025349	0.912767486	1.092616134	3.767758546	19.56311917	54.15591979	62.65511695
novel_circ_025352	1.825534972	4.916772604	0	5.216831779	0	0
novel_circ_025353	0	0.546308067	4.395718303	10.43366356	0	0
novel_circ_025356	1.825534972	13.11139361	2.197859152	14.34628739	61.89247975	0
novel_circ_025359	1.825534972	4.370464537	0	3.912623834	0	0
novel_circ_025360	10.95320983	5.463080671	0	11.7378715	42.55107983	0
novel_circ_025361	0	1.092616134	0	5.216831779	119.9166795	0
novel_circ_025363	1.825534972	3.82415647	3.767758546	16.95470328	0	0
novel_circ_025364	10.04044235	24.58386302	6.907557334	87.3819323	100.5752796	194.9270305
novel_circ_025365	32.8596295	10.92616134	9.733376243	66.51460518	0	0
novel_circ_025370	0.912767486	1.092616134	16.3269537	16.95470328	0	0.870209958
novel_circ_025373	0	1.092616134	6.279597576	0	7.736559969	0
novel_circ_025376	46.55114179	4.916772604	9.105416485	0	0	0
novel_circ_025378	1.825534972	1.092616134	0.313979879	0	15.47311994	3.48083983
novel_circ_025379	54.76604917	59.54757931	66.87771419	6.521039724	0	37.41902818
novel_circ_025380	8.214907375	6.009388738	2.51183903	2.60841589	0	4.351049788
novel_circ_025389	18.25534972	50.80665024	40.18942449	10.43366356	65.76075974	27.84671864
novel_circ_025397	0	3.277848402	10.67531588	6.521039724	0	0
novel_circ_025398	60.24265408	27.31540335	16.64093358	52.16831779	15.47311994	45.25091779
novel_circ_025399	10.04044235	1.638924201	14.44307442	11.7378715	11.60483995	0
novel_circ_025402	0.912767486	8.194621006	1.569899394	0	50.2876398	0
novel_circ_025404	0.912767486	2.731540335	13.18715491	2.60841589	0	6.961679661
novel_circ_025417	20.99365218	10.92616134	0.627959758	7.825247669	0	0
novel_circ_025423	62.98095654	44.25095343	54.31851903	33.90940656	0	0
novel_circ_025437	4.56383743	2.731540335	0	13.04207945	3.868279985	0
novel_circ_025440	1.825534972	0.546308067	0	3.912623834	0	0
novel_circ_025442	0	9.833545207	3.453778667	3.912623834	38.68279985	0
novel_circ_025443	0	0.546308067	8.791436606	19.56311917	0	0
novel_circ_025452	0.912767486	1.092616134	0	18.25891123	0	0
novel_circ_025457	9.127674861	0.546308067	0	2.60841589	0	0
novel_circ_025463	62.06818905	20.75970655	22.60655127	76.94826874	0	0
novel_circ_025465	39.2490019	11.47246941	9.419396364	14.34628739	0	0
novel_circ_025474	19.16811721	16.93555008	26.37430982	11.7378715	0	0
novel_circ_025477	21.90641967	4.916772604	0	2.60841589	0	0
novel_circ_025482	1.825534972	3.277848402	15.69899394	0	0	0
novel_circ_025492	8.214907375	13.65770168	6.907557334	5.216831779	0	0
novel_circ_025493	20.08088469	6.555696805	13.81511467	7.825247669	0	0
novel_circ_025494	0	0.546308067	9.733376243	13.04207945	0	0
novel_circ_025496	2.738302458	0.546308067	0	20.86732712	0	0
novel_circ_025499	9.127674861	3.82415647	3.139798788	9.129455613	0	3.48083983
novel_circ_025500	12.77874481	4.370464537	0	14.34628739	0	0
novel_circ_025501	7.302139889	3.277848402	0	3.912623834	0	0
novel_circ_025502	0	7.102004872	10.67531588	7.825247669	0	50.47217754
novel_circ_025504	3.651069944	0.546308067	0	6.521039724	0	29.58713856
novel_circ_025506	8.214907375	3.277848402	2.825818909	0	108.3118396	0
novel_circ_025507	39.2490019	24.03755495	6.593577455	40.43044629	0	0
novel_circ_025518	35.59793196	27.31540335	17.58287321	36.51782245	11.60483995	0.870209958
novel_circ_025519	340.4622723	124.5582393	145.6866638	209.9774791	0	8.702099576
novel_circ_025520	9.127674861	0	6.593577455	11.7378715	0	0
novel_circ_025521	14.60427978	2.185232268	1.569899394	0	0	0
novel_circ_025523	0.912767486	1.638924201	5.023678061	0	0	0
novel_circ_025524	126.8746806	88.50190687	60.91209649	71.73143696	0	0
novel_circ_025525	5.476604917	5.463080671	0	1.304207945	0	0
novel_circ_025526	13.69151229	2.731540335	2.51183903	5.216831779	0	0
novel_circ_025530	10.04044235	1.638924201	9.419396364	15.65049534	0	0
novel_circ_025533	30.12132704	18.57447428	10.98929576	11.7378715	0	0
novel_circ_025534	20.99365218	18.02816621	33.90982691	2.60841589	0	21.75524894
novel_circ_025535	15.51704726	12.01877748	11.61725552	9.129455613	0	0
novel_circ_025537	3.651069944	1.638924201	12.55919515	0	23.20967991	0
novel_circ_025540	5.476604917	2.731540335	0	27.38836684	0	0
novel_circ_025549	0.912767486	2.731540335	0.313979879	0	0	0
novel_circ_025559	5.476604917	7.102004872	6.279597576	0	0	0
novel_circ_025564	0.912767486	4.916772604	8.791436606	0	0	0
novel_circ_025572	1.825534972	1.092616134	0	7.825247669	0	0
novel_circ_025582	9.127674861	2.185232268	0	44.34307012	0	0
novel_circ_025583	22.81918715	9.28723714	14.12909455	37.8220304	0	0
novel_circ_025587	0	1.638924201	6.279597576	7.825247669	0	0
novel_circ_025589	0	0.546308067	0.313979879	5.216831779	0	0
novel_circ_025591	8.214907375	15.29662588	27.94420921	0	11.60483995	0
novel_circ_025593	1.825534972	1.638924201	0	2.60841589	0	0
novel_circ_025600	23.73195464	43.1583373	27.31624946	11.7378715	0	0
novel_circ_025603	12.77874481	21.85232268	9.105416485	31.30099067	0	0
novel_circ_025604	21.90641967	3.82415647	11.61725552	0	0	0
novel_circ_025607	5.476604917	5.463080671	0	5.216831779	0	0
novel_circ_025609	50.20221173	21.30601462	18.52481285	28.69257478	0	0
novel_circ_025610	268.3536409	109.8079215	37.36360558	121.2913389	23.20967991	0
novel_circ_025616	4.56383743	25.13017109	66.24975443	0	0	26.10629873
novel_circ_025622	10.95320983	8.194621006	7.535517091	18.25891123	0	0
novel_circ_025623	7.302139889	1.092616134	0	2.60841589	0	0
novel_circ_025633	5.476604917	0.546308067	0	23.47574301	0	0
novel_circ_025635	4.56383743	1.092616134	0	22.17153506	0	0
novel_circ_025641	3.651069944	15.29662588	27.00226958	0	0	0
